,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
k,,,,,,,,,,,,,,,
1,0.08966666666666667,0.08066666666666666,0.07533333333333334,0.07333333333333333,0.073,0.07133333333333333,0.071,0.06933333333333333,0.06933333333333333,0.07033333333333333,0.07166666666666667,0.07066666666666667,0.07033333333333333,0.07066666666666667,0.07033333333333333
2,0.08966666666666667,0.08066666666666666,0.07533333333333334,0.07333333333333333,0.073,0.07133333333333333,0.071,0.06933333333333333,0.06933333333333333,0.07033333333333333,0.07166666666666667,0.07066666666666667,0.07033333333333333,0.07066666666666667,0.07033333333333333
3,0.09,0.073,0.06633333333333333,0.06533333333333333,0.06133333333333333,0.061,0.058333333333333334,0.057666666666666665,0.058,0.059,0.059333333333333335,0.059333333333333335,0.061,0.06133333333333333,0.062
4,0.08333333333333333,0.072,0.06666666666666667,0.066,0.066,0.063,0.06233333333333333,0.06233333333333333,0.062,0.062,0.06066666666666667,0.061,0.061,0.06166666666666667,0.06166666666666667
5,0.09066666666666667,0.078,0.073,0.06866666666666667,0.068,0.06766666666666667,0.066,0.065,0.06466666666666666,0.06566666666666666,0.06566666666666666,0.06533333333333333,0.06466666666666666,0.06566666666666666,0.066
6,0.09166666666666666,0.07866666666666666,0.07633333333333334,0.07166666666666667,0.06766666666666667,0.06433333333333334,0.06466666666666666,0.063,0.06366666666666666,0.06266666666666666,0.06266666666666666,0.064,0.06433333333333334,0.06233333333333333,0.062
7,0.09666666666666666,0.082,0.079,0.077,0.07366666666666667,0.07233333333333333,0.07066666666666667,0.07033333333333333,0.07166666666666667,0.07066666666666667,0.07066666666666667,0.071,0.07033333333333333,0.07,0.06866666666666667
8,0.09133333333333334,0.08266666666666667,0.07766666666666666,0.076,0.074,0.072,0.069,0.06833333333333333,0.067,0.06666666666666667,0.067,0.06733333333333333,0.06633333333333333,0.067,0.066
9,0.09633333333333334,0.08533333333333333,0.07966666666666666,0.07633333333333334,0.077,0.07466666666666667,0.07366666666666667,0.072,0.07033333333333333,0.07033333333333333,0.07166666666666667,0.071,0.07166666666666667,0.06966666666666667,0.06933333333333333
10,0.098,0.08733333333333333,0.082,0.077,0.073,0.07133333333333333,0.07066666666666667,0.068,0.06833333333333333,0.06933333333333333,0.06933333333333333,0.06866666666666667,0.06833333333333333,0.06833333333333333,0.06833333333333333
11,0.099,0.088,0.08333333333333333,0.07733333333333334,0.07666666666666666,0.07333333333333333,0.075,0.072,0.07466666666666667,0.07466666666666667,0.073,0.07266666666666667,0.07333333333333333,0.07233333333333333,0.073
12,0.10033333333333333,0.08866666666666667,0.08566666666666667,0.08166666666666667,0.076,0.07266666666666667,0.07233333333333333,0.071,0.07033333333333333,0.07033333333333333,0.06966666666666667,0.07033333333333333,0.06966666666666667,0.06833333333333333,0.06833333333333333
13,0.10233333333333333,0.09233333333333334,0.086,0.08366666666666667,0.08066666666666666,0.07833333333333334,0.077,0.075,0.07533333333333334,0.07433333333333333,0.07333333333333333,0.07366666666666667,0.07333333333333333,0.072,0.07233333333333333
14,0.104,0.093,0.08533333333333333,0.08033333333333334,0.078,0.077,0.07833333333333334,0.076,0.07566666666666666,0.074,0.074,0.07366666666666667,0.07266666666666667,0.07333333333333333,0.074
15,0.10733333333333334,0.09333333333333334,0.09133333333333334,0.08733333333333333,0.08166666666666667,0.082,0.08066666666666666,0.078,0.07633333333333334,0.07766666666666666,0.07833333333333334,0.07733333333333334,0.07566666666666666,0.07466666666666667,0.075
16,0.108,0.09433333333333334,0.08933333333333333,0.08533333333333333,0.082,0.08033333333333334,0.07966666666666666,0.079,0.079,0.079,0.079,0.077,0.07666666666666666,0.07733333333333334,0.07766666666666666
17,0.10966666666666666,0.096,0.09333333333333334,0.088,0.087,0.08266666666666667,0.082,0.081,0.081,0.07833333333333334,0.07733333333333334,0.079,0.07833333333333334,0.07866666666666666,0.07966666666666666
18,0.11133333333333334,0.09666666666666666,0.091,0.08733333333333333,0.08566666666666667,0.08433333333333333,0.081,0.08133333333333333,0.08066666666666666,0.08066666666666666,0.082,0.08166666666666667,0.08066666666666666,0.08033333333333334,0.08133333333333333
19,0.10933333333333334,0.09833333333333333,0.09533333333333334,0.092,0.08666666666666667,0.08366666666666667,0.084,0.085,0.08433333333333333,0.084,0.081,0.082,0.082,0.08266666666666667,0.084
20,0.11366666666666667,0.099,0.09533333333333334,0.09166666666666666,0.09033333333333333,0.08666666666666667,0.08633333333333333,0.08666666666666667,0.08566666666666667,0.08466666666666667,0.08433333333333333,0.085,0.08466666666666667,0.085,0.08433333333333333
